ACTIONID	USERID	TARGETID	TIMESTAMP
59070	2673	7	404619.000
59071	1608	6	404630.000
59072	1608	16	404631.000
59073	2673	14	404643.000
59074	2673	1	404654.000
59075	3211	1	404868.000
59076	1608	17	405184.000
59077	1608	18	405185.000
59078	3212	1	406042.000
59079	3212	3	406065.000
59080	1608	9	406156.000
59081	1608	19	406163.000
59082	3213	1	406188.000
59083	1608	9	406229.000
59084	3214	1	406426.000
59085	3214	3	406452.000
59086	3103	3	406466.000
59087	3213	2	406468.000
59088	3103	3	406473.000
59089	3213	2	406473.000
59090	3213	1	406474.000
59091	3213	2	406479.000
59092	3213	3	406493.000
59093	3214	4	406560.000
59094	3215	1	406759.000
59095	3215	7	406787.000
59096	1719	8	406977.000
59097	3215	14	407016.000
59098	3215	9	407047.000
59099	3215	7	407107.000
59100	3210	3	407128.000
59101	1268	10	407287.000
59102	1268	7	407329.000
59103	1268	14	407338.000
59104	1268	9	407359.000
59105	3214	5	407728.000
59106	3083	8	407737.000
59107	3083	3	407741.000
59108	3214	6	407756.000
59109	48	10	407763.000
59110	48	3	407766.000
59111	3083	13	407846.000
59112	3214	4	407901.000
59113	3216	1	407964.000
59114	3216	10	408003.000
59115	885	8	408005.000
59116	3216	1	408019.000
59117	3216	3	408036.000
59118	3210	4	408102.000
59119	3210	13	408103.000
59120	48	7	408108.000
59121	48	13	408109.000
59122	2561	8	408229.000
59123	2561	4	408238.000
59124	2984	9	408426.000
59125	1471	1	408671.000
59126	1471	2	408679.000
59127	1471	9	408686.000
59128	2561	6	408690.000
59129	2561	5	408690.000
59130	1471	9	408704.000
59131	3217	1	408756.000
59132	2877	10	408790.000
59133	2877	1	408799.000
59134	2877	2	408810.000
59135	2877	3	408816.000
59136	3217	2	408850.000
59137	3217	10	408854.000
59138	3217	1	408870.000
59139	3217	10	408894.000
59140	3217	3	408902.000
59141	3216	4	408954.000
59142	158	8	409228.000
59143	158	7	409239.000
59144	158	9	409246.000
59145	3218	1	409377.000
59146	3216	5	409395.000
59147	3218	3	409404.000
59148	3219	1	409450.000
59149	2877	4	409506.000
59150	2877	13	409506.000
59151	2165	3	409507.000
59152	2165	5	409511.000
59153	2165	13	409511.000
59154	2165	16	409531.000
59155	2165	5	409532.000
59156	2165	3	409550.000
59157	2165	9	409553.000
59158	2165	13	409554.000
59159	3214	16	409571.000
59160	3217	10	409587.000
59161	3216	5	409724.000
59162	2747	8	409725.000
59163	2747	7	409740.000
59164	2747	3	409750.000
59165	2561	16	409852.000
59166	3214	18	409883.000
59167	3220	1	410042.000
59168	3218	4	410096.000
59169	3218	13	410096.000
59170	3210	15	410132.000
59171	3221	1	410246.000
59172	3221	10	410249.000
59173	3221	1	410279.000
59174	3214	6	410293.000
59175	2747	4	410350.000
59176	2747	13	410350.000
59177	262	8	410464.000
59178	3218	5	410552.000
59179	3218	15	410552.000
59180	3222	1	410610.000
59181	3222	3	410650.000
59182	2747	5	410658.000
59183	2747	15	410658.000
59184	2165	16	410674.000
59185	2950	8	410701.000
59186	2950	3	410704.000
59187	1463	8	410775.000
59188	2950	13	410776.000
59189	2950	4	410804.000
59190	2950	13	410805.000
59191	2950	5	410913.000
59192	2950	15	410914.000
59193	2950	5	410959.000
59194	3223	1	410986.000
59195	3223	3	410997.000
59196	2747	6	411309.000
59197	2747	16	411309.000
59198	3222	4	411339.000
59199	3222	13	411339.000
59200	344	8	411398.000
59201	81	8	411524.000
59202	3218	5	411533.000
59203	3218	16	411533.000
59204	1392	8	411572.000
59205	3223	4	411667.000
59206	3222	5	411778.000
59207	3222	15	411778.000
59208	2747	17	411808.000
59209	2747	18	411809.000
59210	2556	8	411820.000
59211	1552	5	411912.000
59212	3223	4	411916.000
59213	1230	8	411961.000
59214	1230	3	411978.000
59215	41	8	412109.000
59216	41	7	412115.000
59217	3223	5	412222.000
59218	1230	8	412354.000
59219	1230	13	412355.000
59220	3145	8	412430.000
59221	2877	15	412481.000
59222	2877	4	412490.000
59223	3174	8	412491.000
59224	2877	15	412498.000
59225	3174	5	412498.000
59226	839	8	412531.000
59227	1552	6	412557.000
59228	3145	5	412576.000
59229	839	3	412588.000
59230	3224	1	412683.000
59231	3224	3	412693.000
59232	589	10	412723.000
59233	589	7	412736.000
59234	3223	5	412738.000
59235	2747	19	412741.000
59236	3145	5	412746.000
59237	2165	8	412950.000
59238	2165	5	412964.000
59239	1544	8	412965.000
59240	1544	4	412981.000
59241	1544	3	412982.000
59242	1544	7	413017.000
59243	2917	10	413081.000
59244	3188	8	413144.000
59245	3188	3	413160.000
59246	1552	17	413175.000
59247	611	8	413176.000
59248	1552	7	413183.000
59249	2917	3	413205.000
59250	2917	4	413217.000
59251	2917	13	413217.000
59252	2917	5	413223.000
59253	2917	15	413224.000
59254	2917	16	413230.000
59255	970	8	413375.000
59256	3224	1	413380.000
59257	3224	13	413381.000
59258	3224	4	413386.000
59259	970	3	413386.000
59260	839	4	413500.000
59261	839	13	413501.000
59262	1544	9	413503.000
59263	70	8	413509.000
59264	1544	9	413516.000
59265	1889	8	413562.000
59266	1544	9	413563.000
59267	1544	7	413570.000
59268	1889	5	413572.000
59269	2917	8	413574.000
59270	3168	8	413582.000
59271	2917	3	413583.000
59272	3223	6	413587.000
59273	3168	4	413591.000
59274	70	3	413612.000
59275	70	4	413628.000
59276	70	13	413629.000
59277	1889	5	413645.000
59278	611	3	413754.000
59279	1703	8	413764.000
59280	1703	4	413775.000
59281	1268	8	413779.000
59282	3166	16	413798.000
59283	2186	8	413807.000
59284	2186	7	413811.000
59285	70	5	413820.000
59286	70	15	413821.000
59287	3145	7	413845.000
59288	1454	10	413895.000
59289	927	5	413905.000
59290	3188	4	413906.000
59291	3188	13	413906.000
59292	970	4	413908.000
59293	1454	3	413911.000
59294	2186	14	413930.000
59295	193	8	413958.000
59296	3225	1	413984.000
59297	3145	9	413988.000
59298	70	5	413990.000
59299	70	16	413991.000
59300	3225	1	413993.000
59301	3225	4	414013.000
59302	3224	5	414027.000
59303	3224	15	414028.000
59304	839	5	414071.000
59305	839	15	414072.000
59306	3225	7	414089.000
59307	3225	15	414090.000
59308	731	8	414102.000
59309	731	4	414112.000
59310	3226	1	414116.000
59311	3226	3	414127.000
59312	3223	17	414133.000
59313	3224	16	414141.000
59314	3224	8	414153.000
59315	3227	1	414157.000
59316	3224	5	414158.000
59317	3225	3	414158.000
59318	1424	8	414159.000
59319	3082	4	414167.000
59320	1424	7	414175.000
59321	1703	15	414195.000
59322	1424	14	414214.000
59323	3082	4	414223.000
59324	839	5	414224.000
59325	839	16	414225.000
59326	3227	3	414264.000
59327	3127	8	414276.000
59328	1574	10	414284.000
59329	2755	8	414287.000
59330	1574	1	414290.000
59331	2755	6	414294.000
59332	1574	3	414298.000
59333	325	8	414299.000
59334	731	15	414310.000
59335	731	8	414314.000
59336	1574	4	414318.000
59337	1574	13	414319.000
59338	3182	10	414319.000
59339	2917	4	414326.000
59340	2917	13	414327.000
59341	1574	5	414331.000
59342	1574	15	414332.000
59343	3182	1	414335.000
59344	3182	2	414342.000
59345	1574	6	414346.000
59346	1574	16	414347.000
59347	3182	3	414352.000
59348	1574	17	414360.000
59349	1574	18	414361.000
59350	613	5	414365.000
59351	1574	7	414373.000
59352	1574	19	414374.000
59353	613	16	414375.000
59354	2755	8	414383.000
59355	2186	14	414386.000
59356	2755	17	414388.000
59357	731	8	414391.000
59358	2186	14	414393.000
59359	731	4	414395.000
59360	1574	14	414402.000
59361	2720	8	414412.000
59362	2186	9	414415.000
59363	2186	7	414447.000
59364	3228	1	414452.000
59365	1454	4	414483.000
59366	3188	5	414519.000
59367	3188	15	414520.000
59368	3228	10	414539.000
59369	740	3	414541.000
59370	740	13	414542.000
59371	3228	1	414544.000
59372	3228	2	414551.000
59373	3228	3	414555.000
59374	360	8	414574.000
59375	360	3	414588.000
59376	2433	8	414593.000
59377	1268	7	414616.000
59378	3225	13	414617.000
59379	2858	7	414638.000
59380	3225	9	414638.000
59381	2433	8	414681.000
59382	2858	14	414693.000
59383	2433	7	414697.000
59384	2858	14	414704.000
59385	970	5	414705.000
59386	2433	8	414708.000
59387	2858	14	414714.000
59388	2433	9	414735.000
59389	3229	1	414755.000
59390	839	9	414763.000
59391	839	16	414764.000
59392	2858	9	414766.000
59393	2903	8	414780.000
59394	2903	6	414797.000
59395	2755	18	414798.000
59396	3229	1	414815.000
59397	3226	4	414816.000
59398	131	10	414858.000
59399	131	9	414873.000
59400	131	7	414880.000
59401	62	8	414883.000
59402	3229	10	414888.000
59403	62	7	414890.000
59404	839	9	414892.000
59405	131	7	414895.000
59406	3229	1	414898.000
59407	131	14	414906.000
59408	2317	8	414915.000
59409	1454	5	414924.000
59410	2317	7	414929.000
59411	3230	1	414933.000
59412	3231	1	414933.000
59413	3230	3	414947.000
59414	2317	7	414957.000
59415	3231	2	414981.000
59416	114	8	414988.000
59417	2732	8	414989.000
59418	2852	8	414990.000
59419	3188	5	414991.000
59420	3188	16	414992.000
59421	2317	14	414993.000
59422	2852	5	414995.000
59423	114	7	415001.000
59424	3231	3	415005.000
59425	300	6	415047.000
59426	1405	8	415049.000
59427	839	9	415053.000
59428	731	15	415054.000
59429	839	9	415064.000
59430	1405	5	415066.000
59431	839	9	415070.000
59432	839	5	415082.000
59433	2167	8	415084.000
59434	2732	8	415096.000
59435	2732	9	415101.000
59436	2167	6	415111.000
59437	3232	1	415128.000
59438	3224	8	415131.000
59439	3224	16	415131.000
59440	3224	6	415135.000
59441	3232	3	415140.000
59442	3224	6	415143.000
59443	3224	18	415144.000
59444	83	8	415166.000
59445	83	7	415172.000
59446	83	9	415173.000
59447	3223	7	415175.000
59448	83	9	415180.000
59449	83	3	415181.000
59450	1405	8	415195.000
59451	2454	8	415196.000
59452	3228	3	415201.000
59453	3228	13	415202.000
59454	3228	4	415238.000
59455	3228	13	415238.000
59456	1490	8	415245.000
59457	1490	9	415248.000
59458	3188	5	415250.000
59459	3188	16	415251.000
59460	1454	6	415269.000
59461	2454	8	415287.000
59462	83	13	415287.000
59463	2454	3	415290.000
59464	2858	4	415308.000
59465	2454	13	415317.000
59466	740	4	415318.000
59467	740	13	415318.000
59468	2903	17	415348.000
59469	3233	1	415369.000
59470	3228	15	415379.000
59471	3233	2	415381.000
59472	3223	14	415384.000
59473	3233	7	415402.000
59474	323	8	415406.000
59475	1519	8	415419.000
59476	3188	9	415424.000
59477	3188	16	415425.000
59478	1703	8	415426.000
59479	1703	5	415429.000
59480	2858	15	415431.000
59481	2917	5	415433.000
59482	253	8	415433.000
59483	2917	15	415434.000
59484	323	8	415437.000
59485	253	9	415448.000
59486	2765	8	415451.000
59487	2765	7	415454.000
59488	2765	9	415456.000
59489	2765	7	415470.000
59490	1405	8	415471.000
59491	3233	8	415478.000
59492	2908	4	415481.000
59493	3233	1	415484.000
59494	253	8	415486.000
59495	3223	14	415489.000
59496	1405	4	415489.000
59497	253	4	415491.000
59498	3223	9	415499.000
59499	359	8	415507.000
59500	359	5	415512.000
59501	3110	10	415520.000
59502	253	6	415524.000
59503	3110	2	415532.000
59504	253	4	415533.000
59505	253	17	415543.000
59506	253	8	415551.000
59507	3110	2	415554.000
59508	3234	1	415559.000
59509	2021	8	415560.000
59510	3234	1	415563.000
59511	2021	5	415565.000
59512	2796	8	415576.000
59513	3235	1	415601.000
59514	253	8	415604.000
59515	3234	3	415612.000
59516	3235	3	415621.000
59517	253	7	415624.000
59518	3235	9	415626.000
59519	3235	13	415629.000
59520	253	4	415636.000
59521	2017	8	415639.000
59522	253	8	415646.000
59523	2017	4	415647.000
59524	2017	8	415655.000
59525	2017	3	415660.000
59526	3232	13	415663.000
59527	2017	8	415665.000
59528	2017	4	415669.000
59529	3235	8	415676.000
59530	3235	3	415679.000
59531	2154	5	415682.000
59532	3224	8	415690.000
59533	3224	18	415691.000
59534	3224	17	415696.000
59535	2852	6	415739.000
59536	2852	16	415739.000
59537	70	16	415765.000
59538	3236	1	415779.000
59539	3230	4	415811.000
59540	2815	8	415816.000
59541	1454	17	415826.000
59542	3226	5	415860.000
59543	2815	8	415886.000
59544	2815	2	415895.000
59545	3226	16	415925.000
59546	2895	8	415931.000
59547	180	8	415941.000
59548	2895	3	415970.000
59549	253	8	415979.000
59550	253	4	415984.000
59551	253	9	415993.000
59552	1405	5	415997.000
59553	1405	15	415997.000
59554	3237	1	416002.000
59555	611	4	416006.000
59556	2895	9	416014.000
59557	838	17	416097.000
59558	3237	10	416108.000
59559	2723	8	416110.000
59560	3238	1	416112.000
59561	2723	9	416116.000
59562	3238	1	416125.000
59563	3237	7	416129.000
59564	3238	1	416134.000
59565	3238	2	416137.000
59566	3238	3	416143.000
59567	3024	8	416155.000
59568	3024	3	416188.000
59569	3032	8	416211.000
59570	3107	8	416222.000
59571	3238	3	416228.000
59572	3032	5	416228.000
59573	3107	3	416233.000
59574	3082	5	416235.000
59575	3082	15	416237.000
59576	2269	8	416263.000
59577	3230	5	416268.000
59578	3238	13	416281.000
59579	2269	9	416282.000
59580	3082	5	416292.000
59581	838	17	416300.000
59582	2785	8	416331.000
59583	3235	4	416369.000
59584	3235	13	416369.000
59585	1493	3	416381.000
59586	2903	7	416381.000
59587	2269	9	416387.000
59588	82	8	416389.000
59589	131	8	416401.000
59590	131	9	416409.000
59591	3237	14	416434.000
59592	3234	4	416437.000
59593	3234	13	416438.000
59594	611	5	416439.000
59595	2852	17	416450.000
59596	2852	18	416451.000
59597	2885	17	416465.000
59598	3237	14	416495.000
59599	2885	6	416511.000
59600	3237	14	416512.000
59601	3237	9	416526.000
59602	1493	8	416543.000
59603	2810	8	416543.000
59604	1493	3	416547.000
59605	2810	9	416549.000
59606	3237	9	416557.000
59607	3239	1	416565.000
59608	2903	14	416565.000
59609	3239	2	416575.000
59610	1423	8	416576.000
59611	1423	3	416580.000
59612	2903	14	416582.000
59613	3239	7	416584.000
59614	2903	14	416587.000
59615	3239	1	416593.000
59616	729	8	416595.000
59617	729	3	416604.000
59618	2903	7	416613.000
59619	3238	8	416617.000
59620	2903	7	416619.000
59621	3238	3	416621.000
59622	2903	9	416632.000
59623	1454	7	416668.000
59624	3238	13	416678.000
59625	2903	9	416694.000
59626	3224	8	416702.000
59627	3224	19	416702.000
59628	2895	4	416703.000
59629	3224	7	416705.000
59630	360	4	416707.000
59631	360	13	416708.000
59632	360	4	416715.000
59633	3238	8	416723.000
59634	360	4	416728.000
59635	3238	4	416728.000
59636	3238	4	416756.000
59637	668	8	416780.000
59638	668	3	416785.000
59639	2648	8	416809.000
59640	2648	7	416813.000
59641	3235	5	416817.000
59642	3240	1	416817.000
59643	3235	15	416818.000
59644	818	6	416832.000
59645	3240	1	416832.000
59646	3240	3	416841.000
59647	1330	5	416852.000
59648	3224	14	416861.000
59649	1423	4	416872.000
59650	1423	13	416874.000
59651	70	9	416877.000
59652	3224	14	416878.000
59653	3236	10	416885.000
59654	2021	6	416894.000
59655	2885	6	416907.000
59656	3224	14	416910.000
59657	479	6	416918.000
59658	3236	3	416920.000
59659	3224	14	416923.000
59660	1423	15	416928.000
59661	2927	8	416941.000
59662	3238	8	416944.000
59663	2927	7	416945.000
59664	3238	3	416947.000
59665	3224	7	416948.000
59666	2927	9	416951.000
59667	3235	5	416955.000
59668	3235	16	416956.000
59669	3238	3	416959.000
59670	3241	1	416963.000
59671	3224	9	416976.000
59672	3241	9	416978.000
59673	3220	3	416980.000
59674	3174	8	416987.000
59675	3241	3	417005.000
59676	3224	9	417008.000
59677	1454	14	417009.000
59678	3241	4	417014.000
59679	3224	9	417017.000
59680	3174	5	417022.000
59681	216	8	417041.000
59682	3224	8	417042.000
59683	216	5	417048.000
59684	3241	3	417056.000
59685	1454	14	417057.000
59686	3241	7	417060.000
59687	3238	4	417063.000
59688	1454	14	417067.000
59689	1454	9	417082.000
59690	3241	3	417086.000
59691	2017	4	417093.000
59692	2017	15	417094.000
59693	2946	8	417105.000
59694	2946	3	417115.000
59695	3238	9	417122.000
59696	3225	4	417127.000
59697	2895	5	417150.000
59698	3024	4	417152.000
59699	2119	8	417166.000
59700	668	4	417171.000
59701	3241	8	417171.000
59702	668	13	417172.000
59703	3241	3	417177.000
59704	3024	4	417181.000
59705	2154	5	417202.000
59706	3032	6	417240.000
59707	187	1	417256.000
59708	253	4	417257.000
59709	3024	7	417258.000
59710	729	4	417260.000
59711	3024	4	417269.000
59712	253	6	417292.000
59713	3168	4	417303.000
59714	3242	1	417313.000
59715	3238	8	417333.000
59716	3238	3	417336.000
59717	668	3	417353.000
59718	668	15	417353.000
59719	127	8	417364.000
59720	127	7	417386.000
59721	2815	10	417392.000
59722	3238	7	417400.000
59723	3225	5	417412.000
59724	3225	15	417412.000
59725	2948	8	417455.000
59726	2948	17	417461.000
59727	62	8	417463.000
59728	2021	17	417467.000
59729	2785	5	417486.000
59730	2017	4	417486.000
59731	2017	15	417487.000
59732	2785	6	417504.000
59733	3238	14	417550.000
59734	3238	3	417558.000
59735	3238	7	417567.000
59736	3238	4	417570.000
59737	1810	3	417607.000
59738	3225	7	417658.000
59739	3225	16	417658.000
59740	3243	1	417668.000
59741	2017	5	417674.000
59742	2017	15	417676.000
59743	3243	4	417683.000
59744	3243	5	417684.000
59745	3243	7	417687.000
59746	3243	3	417688.000
59747	1405	6	417695.000
59748	1405	16	417696.000
59749	3243	1	417698.000
59750	3243	4	417702.000
59751	3243	17	417702.000
59752	3243	4	417703.000
59753	3243	5	417722.000
59754	2852	7	417728.000
59755	2852	19	417728.000
59756	236	5	417741.000
59757	236	4	417756.000
59758	3107	4	417778.000
59759	3107	13	417780.000
59760	3225	14	417799.000
59761	3032	17	417813.000
59762	3241	4	417815.000
59763	3241	13	417816.000
59764	3241	15	417826.000
59765	1810	3	417834.000
59766	1810	13	417836.000
59767	2581	8	417846.000
59768	572	8	417905.000
59769	1412	8	417906.000
59770	572	8	417911.000
59771	1412	7	417918.000
59772	2846	5	417919.000
59773	3244	1	417922.000
59774	1412	9	417924.000
59775	2750	8	417927.000
59776	572	8	417928.000
59777	2581	8	417928.000
59778	2581	3	417930.000
59779	572	8	417931.000
59780	729	5	417933.000
59781	3225	7	417948.000
59782	2852	14	417952.000
59783	3107	9	417952.000
59784	2852	14	417953.000
59785	3225	14	417956.000
59786	572	8	417963.000
59787	2852	9	417968.000
59788	3107	9	417970.000
59789	3107	4	417988.000
59790	3244	10	418014.000
59791	2852	9	418015.000
59792	3120	4	418023.000
59793	3032	17	418026.000
59794	3244	1	418026.000
59795	572	8	418047.000
59796	572	2	418054.000
59797	572	1	418060.000
59798	2763	8	418075.000
59799	572	1	418077.000
59800	2765	8	418080.000
59801	2765	7	418084.000
59802	572	7	418085.000
59803	3174	16	418094.000
59804	2581	3	418095.000
59805	2763	4	418097.000
59806	2765	14	418102.000
59807	668	4	418104.000
59808	668	13	418104.000
59809	2765	14	418105.000
59810	3244	1	418118.000
59811	3244	2	418126.000
59812	3244	3	418141.000
59813	3225	8	418170.000
59814	3245	1	418177.000
59815	3225	2	418190.000
59816	1003	8	418195.000
59817	3225	1	418195.000
59818	3240	4	418195.000
59819	2581	3	418199.000
59820	1003	9	418204.000
59821	3245	3	418223.000
59822	2895	16	418226.000
59823	3225	2	418228.000
59824	359	6	418238.000
59825	359	16	418241.000
59826	359	6	418242.000
59827	2581	3	418264.000
59828	3246	3	418268.000
59829	479	18	418275.000
59830	3225	10	418278.000
59831	3225	2	418282.000
59832	3225	1	418290.000
59833	1405	17	418299.000
59834	1405	18	418301.000
59835	35	8	418339.000
59836	1003	9	418357.000
59837	1849	4	418400.000
59838	2581	13	418401.000
59839	276	8	418417.000
59840	2846	16	418419.000
59841	3247	1	418423.000
59842	276	7	418424.000
59843	3248	1	418424.000
59844	2846	3	418428.000
59845	1849	4	418430.000
59846	3248	1	418431.000
59847	2846	6	418432.000
59848	2846	13	418434.000
59849	1849	3	418442.000
59850	3247	3	418443.000
59851	1849	15	418443.000
